Adj Close,Close,Date,High,Low,Open,Volume
142.062927,153.690002,2016-10-31,154.330002,152.759995,152.759995,3553200
141.231033,152.789993,2016-11-01,153.910004,151.740005,153.500000,3191900
140.454590,151.949997,2016-11-02,153.350006,151.669998,152.479996,3074400
140.842789,152.369995,2016-11-03,153.740005,151.800003,152.509995,2878800
140.898239,152.429993,2016-11-04,153.639999,151.869995,152.399994,2470400
143.939362,155.720001,2016-11-07,156.110001,153.839996,153.990005,3804900
144.732162,155.169998,2016-11-08,155.929993,153.059998,154.559998,3915000
144.396408,154.809998,2016-11-09,155.559998,151.000000,152.960007,5403700
149.442490,160.220001,2016-11-10,161.160004,157.589996,157.660004,7715800
150.421860,161.270004,2016-11-11,161.339996,159.330002,159.970001,4446600
147.567703,158.210007,2016-11-14,161.860001,157.580002,161.250000,5180400
147.996750,158.669998,2016-11-15,159.149994,157.550003,158.419998,3477000
148.575043,159.289993,2016-11-16,159.550003,158.029999,158.460007,2244100
149.050735,159.800003,2016-11-17,159.929993,158.850006,159.220001,2261200
149.601044,160.389999,2016-11-18,160.720001,159.210007,159.800003,2981600
151.820969,162.770004,2016-11-21,163.000000,160.369995,160.690002,4637100
151.727692,162.669998,2016-11-22,163.000000,161.949997,163.000000,2770800
151.084106,161.979996,2016-11-23,162.380005,161.360001,161.940002,2252700
152.166077,163.139999,2016-11-25,163.190002,161.830002,161.830002,1605300
153.453232,164.520004,2016-11-28,164.660004,162.699997,163.199997,4449400
152.529831,163.529999,2016-11-29,164.410004,163.029999,164.000000,3148200
151.307953,162.220001,2016-11-30,163.800003,162.210007,163.350006,4397800
149.069397,159.820007,2016-12-01,162.199997,158.300003,161.949997,4635700
149.255936,160.020004,2016-12-02,160.289993,158.410004,159.000000,2740900
149.088058,159.839996,2016-12-05,161.149994,159.589996,160.850006,3447100
149.563751,160.350006,2016-12-06,160.789993,158.929993,160.130005,2859000
153.705093,164.789993,2016-12-07,165.179993,160.389999,160.600006,4435100
154.236725,165.360001,2016-12-08,166.000000,164.220001,164.869995,3266400
155.318695,166.520004,2016-12-09,166.720001,164.600006,165.179993,3146900
154.367310,165.500000,2016-12-12,166.789993,165.070007,166.720001,3392300
156.969620,168.289993,2016-12-13,169.949997,165.679993,165.679993,5932300
157.174866,168.509995,2016-12-14,169.889999,167.449997,168.369995,4124200
156.717804,168.020004,2016-12-15,169.850006,167.779999,168.009995,3388600
155.514587,166.729996,2016-12-16,169.110001,166.059998,168.970001,6679200
155.467941,166.679993,2016-12-19,167.259995,166.000000,166.830002,2955900
156.326065,167.600006,2016-12-20,168.250000,166.449997,167.490005,2174600
156.074219,167.330002,2016-12-21,167.940002,165.250000,166.250000,3575700
155.822388,167.059998,2016-12-22,168.229996,166.580002,167.360001,2802600
155.495941,166.710007,2016-12-23,167.490005,166.449997,167.000000,1699200
155.897003,167.139999,2016-12-27,167.979996,166.850006,166.979996,1397500
155.010910,166.190002,2016-12-28,167.740005,166.000000,167.289993,1757500
155.393326,166.600006,2016-12-29,166.990005,166.000000,166.020004,1594000
154.824356,165.990005,2016-12-30,166.699997,165.500000,166.440002,2952800
155.943649,167.190002,2017-01-03,167.869995,166.009995,167.000000,2934300
157.874374,169.259995,2017-01-04,169.869995,167.360001,167.770004,3381400
157.352066,168.699997,2017-01-05,169.389999,167.259995,169.250000,2682300
158.126236,169.529999,2017-01-06,169.919998,167.520004,168.690002,2945500
156.372681,167.649994,2017-01-09,169.800003,167.619995,169.470001,3184700
154.385986,165.520004,2017-01-10,168.089996,165.339996,167.979996,4118700
156.465958,167.750000,2017-01-11,167.759995,165.600006,166.050003,3599500
156.652527,167.949997,2017-01-12,168.009995,165.559998,167.770004,2927500
156.083557,167.339996,2017-01-13,168.479996,166.880005,167.970001,2875400
156.596558,167.889999,2017-01-17,168.179993,166.119995,166.690002,3302900
155.579880,166.800003,2017-01-18,168.589996,166.690002,167.449997,4007800
155.589188,166.809998,2017-01-19,167.449997,165.800003,166.960007,6963400
159.077621,170.550003,2017-01-20,170.639999,166.000000,167.809998,12690000
159.525330,171.029999,2017-01-23,171.250000,170.009995,170.080002,5478200
164.067734,175.899994,2017-01-24,176.000000,171.160004,171.360001,6952400
166.296951,178.289993,2017-01-25,179.250000,176.130005,176.259995,5922500
166.642105,178.660004,2017-01-26,178.880005,177.509995,178.059998,3063900
165.373566,177.300003,2017-01-27,179.199997,177.300003,178.470001,3482300
163.974457,175.800003,2017-01-30,177.070007,174.580002,176.979996,4094800
162.780579,174.520004,2017-01-31,175.580002,173.610001,175.050003,4139000
162.566055,174.289993,2017-02-01,175.699997,172.889999,175.000000,2795700
162.836548,174.580002,2017-02-02,174.970001,173.550003,174.229996,2620500
163.993134,175.820007,2017-02-03,176.339996,174.889999,175.000000,3309300
164.030441,175.860001,2017-02-06,175.979996,174.380005,175.309998,2650800
166.455536,178.460007,2017-02-07,178.619995,175.899994,176.000000,3873500
165.618851,176.169998,2017-02-08,177.500000,175.880005,177.500000,2913100
166.596558,177.210007,2017-02-09,177.800003,175.910004,176.169998,3090700
167.978516,178.679993,2017-02-10,178.869995,176.759995,177.369995,2930700
168.617783,179.360001,2017-02-13,179.899994,178.839996,179.240005,3093400
169.341690,180.130005,2017-02-14,180.130005,178.350006,178.570007,2567900
170.798828,181.679993,2017-02-15,181.919998,179.809998,180.199997,2914300
170.563797,181.429993,2017-02-16,182.789993,180.869995,181.449997,3251500
169.849335,180.669998,2017-02-17,181.570007,180.000000,181.250000,3552500
169.463898,180.259995,2017-02-21,180.789993,179.119995,180.600006,4480300
170.300568,181.149994,2017-02-22,181.339996,180.089996,180.089996,3020500
170.770645,181.649994,2017-02-23,182.500000,180.919998,182.000000,2282500
170.488617,181.350006,2017-02-24,181.490005,179.889999,180.210007,3300100
168.655396,179.399994,2017-02-27,181.250000,179.279999,181.190002,3691300
169.050247,179.820007,2017-02-28,180.630005,179.350006,179.380005,3273400
171.052673,181.949997,2017-03-01,182.550003,180.029999,180.479996,3005600
169.717728,180.529999,2017-03-02,181.880005,180.429993,181.880005,2918200
169.266464,180.050003,2017-03-03,181.320007,179.759995,180.529999,1822000
169.661301,180.470001,2017-03-06,180.990005,179.570007,179.720001,3204400
169.576691,180.380005,2017-03-07,181.289993,180.199997,180.710007,2980500
168.702408,179.449997,2017-03-08,180.949997,179.300003,180.750000,3557400
166.568344,177.179993,2017-03-09,179.250000,175.880005,179.149994,5444100
167.179428,177.830002,2017-03-10,179.490005,177.419998,178.210007,3100300
165.891479,176.460007,2017-03-13,178.059998,176.419998,177.850006,3482200
165.195801,175.720001,2017-03-14,176.820007,175.210007,176.179993,3147500
165.280396,175.809998,2017-03-15,176.279999,174.750000,175.710007,3815500
166.624741,177.240005,2017-03-16,179.000000,176.820007,178.460007,4311800
165.129990,175.649994,2017-03-17,176.789993,175.649994,176.289993,5921000
165.177002,175.699997,2017-03-20,176.179993,175.139999,175.649994,2476100
163.466019,173.880005,2017-03-21,176.229996,173.839996,176.009995,3927700
164.312103,174.779999,2017-03-22,175.059998,172.800003,174.039993,3450500
164.349716,174.820007,2017-03-23,175.669998,173.559998,174.429993,3740000
163.419006,173.830002,2017-03-24,175.500000,173.389999,175.119995,3221700
163.362595,173.770004,2017-03-27,174.160004,172.089996,172.690002,3259000
164.058258,174.509995,2017-03-28,175.000000,173.000000,173.940002,3523900
163.522415,173.940002,2017-03-29,174.490005,173.460007,174.300003,3085600
163.447205,173.860001,2017-03-30,174.589996,173.690002,173.860001,3168300
163.710434,174.139999,2017-03-31,174.949997,173.690002,173.979996,2913700
164.048843,174.500000,2017-04-03,174.869995,173.380005,173.820007,4286500
164.067673,174.520004,2017-04-04,174.960007,173.259995,173.520004,3108900
162.525879,172.880005,2017-04-05,176.330002,172.809998,174.699997,6238900
162.121643,172.449997,2017-04-06,173.470001,172.250000,173.470001,3435400
161.830215,172.139999,2017-04-07,172.929993,171.279999,172.080002,3588300
160.946533,171.199997,2017-04-10,172.559998,171.000000,172.529999,3789900
160.363647,170.580002,2017-04-11,171.229996,168.979996,170.649994,4891900
160.438858,170.660004,2017-04-12,171.199997,170.020004,171.039993,3276900
159.376526,169.529999,2017-04-13,171.360001,169.529999,169.919998,3205500
160.852524,171.100006,2017-04-17,171.300003,169.619995,169.750000,3720200
159.865417,170.050003,2017-04-18,171.690002,169.830002,170.789993,6345500
152.006088,161.690002,2017-04-19,162.639999,159.600006,161.759995,19284300
152.579559,162.300003,2017-04-20,162.399994,160.500000,161.320007,6486800
150.774551,160.380005,2017-04-21,162.110001,160.380005,162.050003,5607800
151.122391,160.750000,2017-04-24,161.570007,160.419998,161.289993,5320600
150.783936,160.389999,2017-04-25,162.039993,160.380005,161.779999,4860400
150.473694,160.059998,2017-04-26,161.100006,159.889999,160.529999,4327800
150.718140,160.320007,2017-04-27,160.479996,159.630005,160.289993,4122600
150.689941,160.289993,2017-04-28,160.589996,159.699997,160.500000,4154100
149.326782,158.839996,2017-05-01,160.419998,158.699997,160.050003,4935300
149.571182,159.100006,2017-05-02,159.490005,158.639999,159.440002,3208200
149.129364,158.630005,2017-05-03,159.449997,158.520004,158.740005,3993300
149.524200,159.050003,2017-05-04,159.139999,158.360001,158.889999,4280600
145.763763,155.050003,2017-05-05,155.779999,153.000000,153.520004,12521300
145.270126,153.029999,2017-05-08,153.470001,152.199997,152.800003,7492000
144.396790,152.110001,2017-05-09,153.100006,151.559998,152.600006,6853000
143.580399,151.250000,2017-05-10,152.369995,151.130005,151.649994,4999900
143.010818,150.649994,2017-05-11,151.149994,149.789993,151.050003,5627900
142.745026,150.369995,2017-05-12,151.259995,150.000000,150.300003,3715300
143.827194,151.509995,2017-05-15,151.830002,150.449997,150.619995,4245500
145.887192,153.679993,2017-05-16,153.990005,151.660004,151.660004,5513700
143.276611,150.929993,2017-05-17,154.139999,150.889999,153.300003,5191500
143.134232,150.779999,2017-05-18,151.330002,150.110001,150.860001,3274200
144.273361,151.979996,2017-05-19,152.460007,150.889999,151.009995,5643000
144.899887,152.639999,2017-05-22,152.839996,151.600006,152.100006,3302100
144.320847,152.029999,2017-05-23,153.679993,151.919998,152.570007,2564500
144.776505,152.509995,2017-05-24,152.759995,151.229996,152.210007,3732400
145.431503,153.199997,2017-05-25,153.729996,152.949997,153.250000,2582700
144.757523,152.490005,2017-05-26,153.000000,152.059998,152.850006,2443300
144.036057,151.729996,2017-05-30,152.669998,151.589996,151.949997,3666000
144.890442,152.630005,2017-05-31,152.800003,151.649994,152.029999,3543400
144.928406,152.669998,2017-06-01,152.869995,151.630005,152.800003,2918100
144.339844,152.050003,2017-06-02,153.199997,151.800003,153.070007,3585700
144.681564,152.410004,2017-06-05,152.929993,151.679993,151.820007,3975100
144.643600,152.369995,2017-06-06,152.889999,152.000000,152.000000,3797200
143.324097,150.979996,2017-06-07,154.199997,150.800003,153.050003,4865700
144.387283,152.100006,2017-06-08,152.820007,150.919998,151.000000,3709000
146.285889,154.100006,2017-06-09,154.259995,151.880005,152.000000,4361500
147.311111,155.179993,2017-06-12,157.199997,154.020004,154.190002,6471500
146.428268,154.250000,2017-06-13,155.479996,154.149994,155.440002,3523500
146.010574,153.809998,2017-06-14,154.940002,152.940002,153.970001,3049100
146.399796,154.220001,2017-06-15,154.690002,153.289993,153.289993,4654300
147.500961,155.380005,2017-06-16,155.419998,152.970001,154.229996,6742000
146.988342,154.839996,2017-06-19,155.860001,154.539993,155.509995,4629500
147.092773,154.949997,2017-06-20,155.389999,154.250000,154.479996,4481700
145.991577,153.789993,2017-06-21,155.789993,153.389999,155.789993,3959700
146.570679,154.399994,2017-06-22,154.990005,153.690002,154.550003,2376500
146.295380,154.110001,2017-06-23,154.679993,153.800003,154.339996,3282200
147.358566,155.229996,2017-06-26,155.750000,154.630005,154.710007,2153500
146.902908,154.750000,2017-06-27,155.339996,154.500000,155.000000,2386500
147.444031,155.320007,2017-06-28,155.550003,154.779999,155.149994,2221000
146.314362,154.130005,2017-06-29,155.740005,153.619995,155.350006,3262200
146.029572,153.830002,2017-06-30,154.500000,153.139999,154.279999,3571500
147.690826,155.580002,2017-07-03,156.029999,153.520004,153.580002,2822500
145.877686,153.669998,2017-07-05,155.889999,153.630005,155.770004,3564400
144.634109,152.360001,2017-07-06,153.830002,152.229996,153.360001,2757500
145.184708,152.940002,2017-07-07,153.490005,152.139999,152.619995,2460100
145.640350,153.419998,2017-07-10,153.889999,152.630005,152.910004,3206200
145.422043,153.190002,2017-07-11,153.649994,152.050003,153.259995,3447500
145.906158,153.699997,2017-07-12,154.240005,153.050003,153.479996,3097900
145.839722,153.630005,2017-07-13,154.190002,153.190002,153.699997,2476100
146.418793,154.240005,2017-07-14,154.619995,153.399994,154.009995,3256400
145.251144,153.009995,2017-07-17,153.880005,152.240005,153.589996,4762600
146.190933,154.000000,2017-07-18,154.289993,152.000000,152.360001,7566800
140.049026,147.529999,2017-07-19,150.250000,146.710007,150.020004,14293600
140.172440,147.660004,2017-07-20,148.830002,147.029999,147.529999,7212200
139.621841,147.080002,2017-07-21,147.869995,146.509995,147.589996,6509500
138.587128,145.990005,2017-07-24,147.039993,145.800003,147.000000,3877600
138.776978,146.190002,2017-07-25,147.490005,146.029999,146.570007,4208900
137.989075,145.360001,2017-07-26,146.460007,144.470001,146.270004,3932400
137.713776,145.070007,2017-07-27,145.399994,143.639999,145.000000,6430800
136.973328,144.289993,2017-07-28,145.039993,143.839996,144.809998,3054800
137.334045,144.669998,2017-07-31,144.929993,144.169998,144.380005,4355700
137.932114,145.300003,2017-08-01,145.669998,144.720001,145.000000,3219500
137.125214,144.449997,2017-08-02,145.289993,144.220001,145.119995,3540900
137.590363,144.940002,2017-08-03,145.339996,144.429993,144.429993,3035400
137.799225,145.160004,2017-08-04,145.389999,144.399994,145.000000,2549400
136.194916,143.470001,2017-08-07,145.089996,142.750000,145.000000,4618300
136.329208,142.110001,2017-08-08,142.759995,142.000000,142.000000,3298700
136.003036,141.770004,2017-08-09,142.029999,141.190002,141.750000,2925800
136.070190,141.839996,2017-08-10,142.419998,141.229996,141.639999,4525400
136.070190,141.839996,2017-08-11,142.589996,141.520004,142.449997,3004000
136.530670,142.320007,2017-08-14,142.759995,141.940002,142.000000,2222300
136.290848,142.070007,2017-08-15,143.339996,140.580002,142.550003,4681500
136.703354,142.500000,2017-08-16,142.910004,141.610001,141.789993,3287800
134.976547,140.699997,2017-08-17,142.889999,140.699997,142.520004,4422100
134.017242,139.699997,2017-08-18,141.149994,139.580002,140.869995,4152700
134.621628,140.330002,2017-08-21,140.419998,139.130005,139.589996,3190700
135.273956,141.009995,2017-08-22,141.149994,140.380005,140.639999,2544400
136.357986,142.139999,2017-08-23,143.050003,140.679993,140.699997,4048300
137.125458,142.940002,2017-08-24,143.679993,142.250000,142.500000,3592200
137.892899,143.740005,2017-08-25,144.190002,143.250000,143.300003,2872900
136.712936,142.509995,2017-08-28,144.559998,142.389999,144.110001,5134500
137.317307,143.139999,2017-08-29,143.429993,141.899994,142.100006,3009500
136.760895,142.559998,2017-08-30,143.279999,142.410004,143.259995,2736000
137.211792,143.029999,2017-08-31,143.660004,142.630005,143.020004,3656400
138.219070,144.080002,2017-09-01,144.500000,142.979996,142.979996,3351700
137.221375,143.039993,2017-09-05,144.360001,142.699997,143.500000,3097500
137.969666,143.820007,2017-09-06,144.470001,143.500000,143.880005,3273300
137.087067,142.899994,2017-09-07,144.639999,142.410004,144.100006,4188200
136.655380,142.449997,2017-09-08,143.149994,141.639999,143.149994,3366200
138.967346,144.860001,2017-09-11,145.130005,143.009995,143.539993,4613400
139.830719,145.759995,2017-09-12,146.369995,144.509995,145.110001,5238100
140.051376,145.990005,2017-09-13,146.289993,145.339996,145.350006,4101000
139.619675,145.539993,2017-09-14,146.380005,145.509995,145.860001,3756900
