Adj Close,Close,Date,High,Low,Open,Volume
81.303169,86.800003,2016-10-31,87.470001,86.690002,87.010002,8207100
81.349991,86.849998,2016-11-01,86.989998,86.480003,86.580002,8564500
81.246971,86.739998,2016-11-02,87.410004,86.559998,86.769997,7773200
81.115837,86.599998,2016-11-03,86.980003,86.470001,86.800003,6899900
79.692101,85.080002,2016-11-04,86.730003,85.070000,86.690002,9378100
81.078369,86.559998,2016-11-07,86.570000,85.599998,86.019997,8878500
81.921379,87.459999,2016-11-08,87.690002,86.589996,86.769997,7657000
80.488266,85.930000,2016-11-09,86.540001,84.309998,85.260002,11972500
77.706352,82.959999,2016-11-10,85.699997,82.180000,85.510002,22095000
78.287086,83.580002,2016-11-11,84.059998,82.650002,82.669998,8905700
77.743820,83.000000,2016-11-14,83.779999,82.760002,83.559998,12294000
78.324562,83.620003,2016-11-15,84.580002,82.879997,84.580002,9464000
77.921791,83.190002,2016-11-16,84.199997,83.169998,83.980003,8532600
77.809387,83.070000,2016-11-17,83.500000,82.930000,83.269997,9083700
76.807137,82.000000,2016-11-18,83.099998,81.989998,82.919998,14565500
77.406609,82.639999,2016-11-21,82.750000,81.709999,82.000000,11482100
77.519020,82.760002,2016-11-22,83.180000,82.660004,83.010002,7426500
77.444077,82.680000,2016-11-23,82.930000,82.519997,82.589996,7693300
78.174690,83.459999,2016-11-25,83.459999,82.949997,82.989998,3882900
77.809387,83.070000,2016-11-28,83.360001,82.760002,83.129997,6990100
77.640785,82.889999,2016-11-29,83.480003,82.690002,83.419998,6183100
77.238014,82.459999,2016-11-30,82.830002,82.260002,82.519997,12115500
76.676003,81.860001,2016-12-01,82.320000,81.180000,82.209999,12516900
77.181824,82.400002,2016-12-02,82.680000,82.070000,82.349998,9079400
77.734451,82.989998,2016-12-05,83.080002,82.480003,82.559998,8597500
77.659515,82.910004,2016-12-06,83.250000,82.610001,83.239998,7327200
78.849091,84.180000,2016-12-07,84.279999,82.709999,82.739998,8567700
78.212151,83.500000,2016-12-08,84.180000,83.500000,83.790001,7522800
79.027054,84.370003,2016-12-09,84.400002,83.470001,83.519997,8004500
79.738922,85.129997,2016-12-12,85.180000,84.209999,84.209999,7494100
79.785774,85.180000,2016-12-13,85.360001,84.529999,84.669998,11795900
79.027054,84.370003,2016-12-14,85.739998,84.169998,85.290001,12292200
79.317429,84.680000,2016-12-15,84.800003,83.610001,84.150002,8768100
79.317429,84.680000,2016-12-16,85.120003,84.150002,84.900002,18095400
79.345528,84.709999,2016-12-19,84.980003,84.320000,84.750000,6431200
79.214386,84.570000,2016-12-20,84.709999,84.190002,84.570000,7485400
78.942749,84.279999,2016-12-21,84.730003,84.120003,84.190002,6099300
79.120712,84.470001,2016-12-22,84.610001,83.870003,84.000000,7864800
79.579697,84.959999,2016-12-23,85.180000,84.550003,84.680000,5271700
79.242485,84.599998,2016-12-27,84.940002,84.419998,84.900002,3782600
78.746048,84.070000,2016-12-28,84.629997,83.949997,84.400002,4298800
79.008324,84.349998,2016-12-29,84.489998,84.099998,84.239998,3684900
78.755417,84.080002,2016-12-30,84.449997,83.919998,84.169998,6209800
78.867828,84.199997,2017-01-03,84.389999,83.500000,83.879997,8792700
79.148819,84.500000,2017-01-04,84.599998,84.239998,84.449997,8096700
79.673363,85.059998,2017-01-05,85.430000,84.379997,84.410004,6852400
79.645248,85.029999,2017-01-06,85.250000,84.620003,84.940002,4799900
79.055153,84.400002,2017-01-09,84.660004,83.750000,84.059998,10981100
78.202782,83.489998,2017-01-10,84.430000,83.239998,84.339996,10918200
78.446312,83.750000,2017-01-11,83.750000,83.279999,83.389999,9572300
78.530617,83.839996,2017-01-12,83.879997,83.370003,83.709999,6545400
78.689850,84.010002,2017-01-13,84.019997,83.440002,83.849998,6762800
79.813866,85.209999,2017-01-17,85.580002,83.879997,83.900002,13097600
80.181587,84.930000,2017-01-18,85.300003,84.589996,84.800003,10520400
79.964447,84.699997,2017-01-19,85.000000,84.279999,84.629997,14074500
82.560684,87.449997,2017-01-20,87.980003,86.419998,86.889999,22944400
82.098091,86.959999,2017-01-23,87.349998,86.849998,87.089996,9408900
82.947777,87.860001,2017-01-24,87.949997,87.220001,87.220001,8704700
82.286903,87.160004,2017-01-25,87.900002,87.059998,87.839996,8082900
81.758217,86.599998,2017-01-26,87.230003,86.589996,87.120003,6542300
81.871513,86.720001,2017-01-27,86.849998,86.019997,86.449997,9332300
81.899826,86.750000,2017-01-30,86.860001,86.500000,86.779999,7350000
82.702316,87.599998,2017-01-31,87.660004,86.529999,86.629997,9712400
82.447411,87.330002,2017-02-01,87.589996,86.750000,87.029999,8291000
82.853355,87.760002,2017-02-02,88.349998,87.250000,87.610001,8997200
82.522942,87.410004,2017-02-03,88.169998,87.389999,88.120003,7161900
82.513489,87.400002,2017-02-06,87.790001,87.129997,87.500000,7483000
83.089386,88.010002,2017-02-07,88.279999,87.480003,87.639999,6646100
83.391502,88.330002,2017-02-08,88.339996,87.809998,88.070000,6815800
83.712479,88.669998,2017-02-09,88.779999,88.029999,88.330002,9914100
83.051620,87.970001,2017-02-10,88.730003,87.970001,88.559998,11057600
83.372612,88.309998,2017-02-13,88.360001,87.639999,88.040001,6905100
82.947777,87.860001,2017-02-14,88.220001,87.230003,88.000000,17199500
86.025513,91.120003,2017-02-15,91.150002,89.809998,89.809998,25847700
85.713966,90.790001,2017-02-16,91.120003,90.540001,90.919998,12408500
85.997169,91.089996,2017-02-17,91.360001,90.449997,90.610001,12152400
86.544762,91.669998,2017-02-21,91.800003,90.580002,90.580002,9018700
86.327614,91.440002,2017-02-22,91.800003,91.250000,91.449997,6749900
86.034943,91.129997,2017-02-23,91.800003,90.910004,91.610001,7611600
85.959419,91.050003,2017-02-24,91.339996,90.669998,90.970001,6643400
85.808372,90.889999,2017-02-27,90.910004,90.059998,90.529999,11840300
85.978302,91.070000,2017-02-28,91.790001,90.650002,90.900002,10535600
86.535309,91.660004,2017-03-01,91.889999,90.709999,91.050003,8792200
85.827248,90.910004,2017-03-02,91.589996,90.879997,91.400002,7031200
85.440163,90.500000,2017-03-03,90.910004,89.889999,90.910004,8334900
85.317451,90.370003,2017-03-06,90.510002,89.589996,89.889999,9533800
85.241920,90.290001,2017-03-07,90.489998,90.059998,90.139999,5363000
85.100304,90.139999,2017-03-08,90.349998,89.760002,90.019997,5503700
85.289101,90.339996,2017-03-09,90.489998,90.099998,90.139999,5587400
85.978302,91.070000,2017-03-10,91.160004,90.650002,90.800003,6797800
86.204880,91.309998,2017-03-13,91.489998,90.849998,91.059998,7397500
85.912216,91.000000,2017-03-14,91.589996,90.820000,91.260002,6686400
86.289841,91.400002,2017-03-15,91.779999,90.730003,91.000000,7855300
86.327614,91.440002,2017-03-16,91.720001,91.099998,91.440002,6601200
85.912216,91.000000,2017-03-17,92.000000,90.919998,91.449997,37010100
86.119919,91.220001,2017-03-20,91.410004,90.940002,90.959999,7772900
86.091599,91.190002,2017-03-21,91.750000,91.029999,91.300003,8211000
85.902779,90.989998,2017-03-22,91.800003,90.750000,91.309998,7798000
85.695068,90.769997,2017-03-23,91.459999,90.599998,90.910004,6831400
85.506248,90.570000,2017-03-24,90.919998,90.209999,90.769997,9252000
85.430725,90.489998,2017-03-27,90.720001,90.180000,90.449997,10072000
85.685631,90.760002,2017-03-28,91.059998,90.129997,90.169998,11855800
85.534569,90.599998,2017-03-29,90.870003,90.389999,90.559998,4252800
85.156937,90.199997,2017-03-30,90.570000,90.099998,90.500000,3691900
84.826515,89.849998,2017-03-31,90.339996,89.839996,90.029999,6942400
84.666016,89.680000,2017-04-03,90.059998,89.449997,89.860001,6967400
84.883163,89.910004,2017-04-04,89.959999,89.419998,89.750000,5680800
84.939804,89.970001,2017-04-05,90.500000,89.760002,90.000000,6320100
84.401665,89.400002,2017-04-06,89.809998,89.309998,89.769997,7231500
84.241173,89.230003,2017-04-07,89.610001,89.180000,89.459999,4739100
84.486641,89.489998,2017-04-10,89.680000,88.750000,89.129997,5956000
84.779312,89.800003,2017-04-11,89.820000,89.290001,89.660004,5186000
85.260796,90.309998,2017-04-12,90.419998,89.559998,89.699997,6286300
84.996452,90.029999,2017-04-13,90.540001,89.790001,90.050003,5040100
