index,close,returns,mfi,normal_close,normal_returns,normal_mfi
14,68.872063,-0.010926114037824515,60.32187133484684,-0.9999999999999996,-0.28262203241966444,0.22224646119902203
15,69.39587399999999,0.0075767892002010125,65.2539225970281,-0.9749602583714361,-0.0003145369314497687,0.35309906662860624
16,69.57048,0.0025129261415819423,70.37750125640109,-0.9666135662882276,-0.0775762768424126,0.48903309915645643
17,70.695717,0.016044651714949495,75.73773832128465,-0.9128238525347934,0.12888362337478537,0.6312459327980191
18,70.676323,-0.00027436825728297356,75.32174827488653,-0.9137509440795384,-0.12010333818026629,0.6202092710704006
19,69.968193,-0.010069869824470487,69.2421664787655,-0.9476016884118166,-0.2695579118171483,0.45891145082169604
20,69.347374,-0.00891247292431349,69.11234261797634,-0.9772787042784237,-0.2518989630583581,0.45546708466892505
21,69.880898,0.007664055638029273,67.25499063126358,-0.9517746520293531,0.0010169281465734759,0.4061895460259686
22,70.356216,0.006778802081678757,64.71142583645239,-0.9290530216867183,-0.012489801643362886,0.33870604620264944
23,69.706284,-0.009280666344265292,58.89172548308139,-0.9601217265366278,-0.25751666320544736,0.18430315913264073
24,69.871185,0.0023628609675065454,55.92009735474468,-0.9522389626498597,-0.07986589176976974,0.1054626803358476
25,70.142815,0.003880045435124886,55.46914901201345,-0.9392542314804748,-0.056717494908096494,0.09349853754337456
26,72.063469,0.027013866675394144,64.40343043843552,-0.8474411922012925,0.2962460941783368,0.33053459822929554
27,72.664879,0.008310928301183742,70.88430461714958,-0.818691984924556,0.010886568553038517,0.5024791354340843
28,72.529076,-0.0018706431628140942,74.41023304213932,-0.8251837768731476,-0.14445845504457874,0.5960257951182517
29,71.37473299999999,-0.016043602574553326,67.7566687107501,-0.8803648449888262,-0.3607019614669357,0.4194996030991973
30,71.62694499999999,0.0035274028254933597,61.57756191594282,-0.8683083526363871,-0.062097929029532664,0.2555612779791563
31,71.85006700000001,0.00311021503379298,62.21362546459018,-0.8576424497980564,-0.06846315934545152,0.27243672556371434
32,72.693985,0.011677098817218155,63.74785211043165,-0.817300630562313,0.06224581502064064,0.3131414026353514
33,72.752174,0.0008001449265433552,60.30529745726235,-0.8145190213070195,-0.1037089852566843,0.221806738465272
34,72.315674,-0.0060178919497128,60.92530734955316,-0.8353850344699123,-0.20773497998417778,0.2382562653427538
35,72.810387,0.006817726779541261,59.96002353129155,-0.8117362647795243,-0.01189590922416589,0.21264625119568126
36,73.06259200000001,0.003457874830938788,59.30739281854596,-0.7996801070481441,-0.06315875033722243,0.19533125899335801
37,72.34477199999999,-0.009873307808725551,59.28776289533296,-0.8339940625317364,-0.26655887271181333,0.19481045609406555
38,72.723083,0.005215653841446177,57.880149467862594,-0.8159096586241366,-0.03633948939776743,0.15746496339115623
39,72.732796,0.00013355252577205388,52.530908556626116,-0.8154453480036303,-0.11387949897295793,0.015543869489903939
40,72.14106,-0.008169027967205138,44.178347316378975,-0.843732108977187,-0.2405558737509853,-0.2060585312550398
41,71.704544,-0.00606924824688533,37.796479155499206,-0.8645988869882144,-0.20851854715986998,-0.3753763327066617
42,71.859764,0.0021623767445376582,44.12213947618229,-0.8571789040256843,-0.08292477383509514,-0.20754978549071734
43,73.09169,0.016998182886795114,53.79182803406095,-0.7982891351099681,0.14343209685112424,0.048997414493466396
44,74.289917,0.016260555516731404,60.88066415492716,-0.7410102797740374,0.13217776920494748,0.2370718335473454
45,73.374191,-0.012402983386038891,52.57468091253945,-0.7847847374363592,-0.3051553225468523,0.016705197001029015
46,73.520332,0.0019897412814392063,51.66285995894654,-0.777798757987016,-0.0855587542755059,-0.007486390052782621
47,73.900246,0.00515416295609397,64.89698314962179,-0.7596377258569649,-0.037277684750994994,0.34362908057394903
48,74.66984599999999,0.010360185866206297,75.04890272465802,-0.7228485305988608,0.04215305486329873,0.6129703862272857
49,74.923126,0.003386258574029465,67.26275750593194,-0.7107409846334596,-0.06425143324564091,0.4063956095343091
50,74.89389,-0.0003902894497793317,60.35417018353577,-0.7121385533867937,-0.12187200232484224,0.2231033842678738
51,74.640625,-0.0033873817315152183,65.89849259651999,-0.7242453823070689,-0.167600048616793,0.37020019947002725
52,74.62114,-0.00026108494845536174,68.49590422067347,-0.7251768239255774,-0.11990066849115431,0.43911231338087386
53,75.48814399999999,0.011551765729571273,73.62617209583397,-0.6837314244381072,0.06033354916591352,0.5752238179720801
54,74.708809,-0.010377600591777243,67.58053953837943,-0.7209859819829019,-0.2742531048409382,0.41482670740697625
55,74.231461,-0.006409947214618251,62.26046458791427,-0.7438046524325719,-0.21371675152049358,0.2736794177007551
56,74.007401,-0.0030229612883451284,57.06560262773297,-0.7545153944927727,-0.16203991455066297,0.13585416281154972
57,75.429688,0.01903583585502205,56.09304871190331,-0.6865257970966407,0.17452152637114038,0.1100512651849801
58,74.90364100000001,-0.00699843674803732,56.50902520321731,-0.7116724262519676,-0.2226956130625644,0.12108756728169046
59,74.942604,0.0005200397364390816,56.485964108342685,-0.7098098776360096,-0.10798268185847369,0.12047573172119219
60,74.864677,-0.0010403634123595153,52.11685541981512,-0.7135350226709347,-0.13179048646202107,0.004558596049325514
61,75.283569,0.005579726676154765,52.50014911630731,-0.6935107248797996,-0.030784658957393587,0.014727788574822043
62,74.40681500000001,-0.011714366717447224,42.21234612020756,-0.7354222036990867,-0.2946487742197749,-0.2582186498591059
63,74.777008,0.004962920944033297,48.00362384687556,-0.7177258646136102,-0.04019555405844627,-0.10456984553470017
64,74.533463,-0.0032622657253749826,48.27406726727857,-0.7293680482923195,-0.16569109487669295,-0.09739469177010385
65,76.02394100000001,0.019800111512902813,49.574172809952856,-0.658118715950962,0.18618243947560464,-0.06290149846190318
66,75.809616,-0.002823159077430567,47.30086674248133,-0.6683640957244719,-0.15899143826395906,-0.12321474462552318
67,75.712189,-0.0012859801059870817,41.02588535676144,-0.6730213994230319,-0.13553797585523122,-0.2896967253866982
68,75.790138,0.0010290139883879503,45.02523613251151,-0.6692952027219219,-0.1002170223569756,-0.1835896633927243
69,76.160309,0.004872269079809725,54.96137667833409,-0.6515999153026293,-0.04157867217894211,0.08002679337548857
70,76.452568,0.0038300746702216422,61.43607330642913,-0.6376290558731359,-0.05747992236642495,0.2518074335421687
71,76.87146800000001,0.005464257962744024,60.97021226364872,-0.6176043756579328,-0.03254641941578698,0.23944764083616188
72,77.358536,0.006316146101433872,59.66682622691724,-0.5943210599666986,-0.019548761492818173,0.2048674125050749
73,77.543625,0.0023897547573377103,67.90850064788779,-0.5854732489465224,-0.07945556057180836,0.42352786710249957
74,77.455956,-0.0011312160817881218,66.7757623389877,-0.5896640908891979,-0.13317666836195655,0.3934751058658039
75,77.65078000000001,0.002512129485567217,65.11212861149428,-0.5803509175823303,-0.07758843179784794,0.34933712023854824
76,77.90406800000001,0.0032565776908416344,74.9677338956343,-0.5682429891928624,-0.06623003546143907,0.6108168902085267
77,77.796913,-0.0013764205752486833,68.25023070876803,-0.5733653205570546,-0.13691786862338615,0.43259433183344687
78,77.98201,0.0023764073283311154,75.64354813403716,-0.5645171271128118,-0.07965920857264289,0.6287469661912151
79,77.69950899999999,-0.0036292208849026267,66.39921557271384,-0.5780215247864215,-0.17128990230221253,0.38348491662936257
80,78.098892,0.005126931627867653,66.00667356148097,-0.5589298158859952,-0.03769316593097491,0.37307035640281816
81,77.991737,-0.0013729846246317153,71.97830782651722,-0.5640521472501878,-0.13686544470910528,0.5315042129696272
82,79.803688,0.02296683374615274,77.79493659430054,-0.4774354383921877,0.23449860970441416,0.685825607582323
83,78.030716,-0.022467174882169108,69.80804999875383,-0.5621888337860952,-0.4587094247780813,0.47392494703734345
84,77.816399,-0.0027503510103324305,62.6697716417847,-0.5724338311355375,-0.1578805713470543,0.28453877247476966
85,77.446213,-0.004768523428752773,56.218653282490095,-0.5901298355999565,-0.1886727769581581,0.1133836890470703
86,77.524147,0.0010057924182398322,56.9704892895954,-0.5864043559439724,-0.10057132477241204,0.1333307040223355
87,76.9981,-0.00680871579912311,47.90516723480775,-0.6115509850993002,-0.21980095133080185,-0.10718200496411079
88,77.251389,0.003284149974162771,47.66455900448586,-0.5994430089068232,-0.06580935216924713,-0.11356559916290587
89,77.32931500000001,0.001008224242543122,41.91563577970693,-0.5957179116749063,-0.10053422128547826,-0.2660906931628968
90,77.163712,-0.0021438257329995194,42.046274429495405,-0.6036342332735654,-0.1486265299789808,-0.26262470978480335
91,77.63131,0.006041530486424941,47.69048462408581,-0.5812816421557137,-0.023738701065965942,-0.1128777646916701
92,77.183189,-0.005789150944274304,40.9838918845474,-0.602703174079124,-0.20424497090127408,-0.29081085720693656
