Adj Close,Close,Date,High,Low,Open,Volume
157.398682,165.300003,2016-10-31,166.539993,165.179993,166.460007,2289100
156.398880,164.250000,2016-11-01,165.809998,163.850006,165.399994,2455600
157.808121,165.729996,2016-11-02,166.369995,163.910004,164.699997,2233400
158.855530,166.830002,2016-11-03,167.639999,165.259995,166.139999,2505000
158.522278,166.479996,2016-11-04,167.850006,166.419998,167.210007,1927500
161.626480,169.740005,2016-11-07,169.889999,167.979996,168.149994,1930900
162.854782,171.029999,2016-11-08,172.050003,169.779999,169.899994,1955700
162.245377,170.389999,2016-11-09,171.000000,165.839996,165.839996,3659300
165.949417,174.279999,2016-11-10,174.669998,169.789993,170.160004,3280000
166.711212,175.080002,2016-11-11,175.130005,173.729996,174.050003,1868200
164.644928,172.910004,2016-11-14,175.509995,171.899994,175.229996,2604000
165.911346,174.240005,2016-11-15,174.250000,171.910004,173.160004,2177100
164.838043,172.009995,2016-11-16,173.229996,171.570007,173.130005,2020500
165.566376,172.770004,2016-11-17,173.250000,172.009995,172.009995,1783700
165.748428,172.960007,2016-11-18,173.279999,172.289993,172.509995,1711100
164.368484,171.520004,2016-11-21,171.979996,170.720001,171.419998,1993900
164.742218,171.910004,2016-11-22,172.080002,171.279999,171.669998,1553300
165.068024,172.250000,2016-11-23,172.750000,171.759995,172.080002,1477900
166.256332,173.490005,2016-11-25,173.990005,172.210007,172.210007,945800
165.307632,172.500000,2016-11-28,173.770004,172.279999,173.559998,1677700
165.566376,172.770004,2016-11-29,173.289993,172.149994,172.539993,1483200
164.579315,171.740005,2016-11-30,173.190002,171.589996,172.199997,2595800
165.432205,172.630005,2016-12-01,172.740005,171.449997,171.639999,1756900
165.240540,172.429993,2016-12-02,173.690002,172.240005,172.529999,1871500
164.464310,171.619995,2016-12-05,172.949997,171.089996,172.630005,2181300
164.636810,171.800003,2016-12-06,172.029999,171.229996,171.820007,1467500
168.709595,176.050003,2016-12-07,176.059998,171.970001,172.380005,3164300
168.546677,175.880005,2016-12-08,176.350006,174.770004,176.080002,1790700
171.047867,178.490005,2016-12-09,178.869995,175.300003,175.360001,2650400
172.149902,179.639999,2016-12-12,179.809998,177.570007,178.250000,2296100
